filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
blues.00001.0.wav,0.4024008810520172,0.090339743,0.093023673,0.003875555,1279.1822416109314,406513.8167436446,1921.306191551141,196573.44164808124,2890.2527794471152,3380315.132710214,0.039565805,0.001594804,2.4964672775240615e-05,0.005690184,-4.99E-05,0.002912932,103.359375,-266.1217957,15292.04004,116.85723876953125,420.0639953613281,17.07664680480957,522.3668212890625,45.69783020019531,190.0058594,15.693329811096191,177.5983123779297,24.939197540283203,90.97013092041016,-1.233360171,377.3818359,23.807384490966797,81.22576141357422,-1.49513483,224.8501739501953,11.281847953796387,67.64823150634766,0.5579402446746826,63.74885940551758,9.954864501953125,43.828346252441406,0.7953884601593018,46.87930679321289,5.2936015129089355,45.28180694580078,-3.012172699,29.160934448242188,1.6366740465164185,39.640743255615234,1.2634162902832031,22.989194869995117,0.13641081750392914,19.644432067871094,-0.883823097,20.996868133544922,0.37530264258384705,21.973501205444336
blues.00001.1.wav,0.34550726413726807,0.091036849,0.094656415,0.001494712,1513.763969,214768.80444331843,2091.432928,121877.01761101064,3479.1858849158652,2144222.3448763588,0.049992488,0.000627658,8.26028554001823e-06,0.004774438,-1.55E-05,0.002589522,67.99958881578948,-202.1073914,5132.731934,129.04624938964844,381.9150391,8.825742721557617,778.3348388671875,36.38154602050781,201.32247924804688,-8.443789482,159.13873291015625,20.63302993774414,126.80462646484375,-14.32991123,203.95809936523438,30.41994857788086,110.53177642822266,-14.99320698,125.91967010498047,11.489400863647461,173.7694091796875,-7.494359493,88.35025024414062,12.804011344909668,83.58559418,-2.04036808,104.88138580322266,13.501757621765137,46.57764816,-2.568240166,53.62607192993164,3.5726163387298584,58.94053649902344,-4.85722971,56.07541275024414,-2.13233614,28.025102615356445,-0.170657456,40.780113220214844,-1.455821037,34.12001037597656
blues.00001.2.wav,0.33811864256858826,0.083681837,0.097776018,0.001385647,1308.8697277374274,154209.12244842653,1508.008806,111306.05189129226,2557.067871,817418.0838992962,0.077302434,0.001931334,0.00021525,0.00517644,-0.000287602,0.002934781,107.6660156,-197.394104,4885.876953,150.90127563476562,374.3111572265625,-32.46928406,891.6658325195312,45.24127960205078,173.24771118164062,9.385962486,158.45628356933594,11.126819610595703,187.18894958496094,-7.26054287,101.01573944091797,20.828264236450195,88.17360687,-4.38657093,89.84298706054688,11.638187408447266,72.85113525390625,-5.121063709,60.101924896240234,1.917724370956421,80.57221984863281,-6.936242104,36.37438965,0.3453466296195984,53.89069747924805,-10.29862881,67.00012969970703,-4.75358963,63.20018768310547,4.592705249786377,79.57752990722656,4.732940673828125,70.58840179,-1.33646071,105.03604888916016,2.0677053928375244,96.28314208984375
blues.00001.3.wav,0.3307505249977112,0.093936041,0.085365213,0.00264139,1479.5303476963734,646868.3731510055,1906.4542471616749,357705.42507179506,3227.9927884615386,4172253.124821962,0.055885667067307694,0.001882407,0.000156394,0.004099471,-5.84E-05,0.003260444,112.34714673913044,-228.1946259,9476.916016,135.9448242,1002.5106811523438,0.34204646944999695,445.8534240722656,32.42229461669922,277.9139099121094,4.0572075843811035,156.0619659423828,29.958297729492188,116.1297607421875,-10.39888668,181.04457092285156,19.268648147583008,168.0851287841797,-11.1117115,160.77700805664062,12.961431503295898,92.86708068847656,-5.118911743,59.28004837036133,8.267863273620605,98.28894043,-6.688559055,40.621978759765625,0.5187771320343018,60.788482666015625,-5.693352699,40.05925750732422,4.529815196990967,98.22716522216797,-0.936431646,45.99890137,-1.938492417,34.591670989990234,-4.223902225,27.49266242980957,-2.418840647,37.79956817626953
blues.00001.4.wav,0.34802699089050293,0.10009642690420151,0.088437065,0.002204294,1729.6404282732633,568827.5191516107,2150.7383153731344,153824.45530151296,4099.673414963942,2497105.398006305,0.065301983,0.001955552,0.000194928,0.004171185,-0.000170892,0.002757561,161.4990234,-205.4572754,6792.198242,123.74208068847656,454.5608825683594,2.347721576690674,176.1054229736328,32.70881271362305,352.4816589355469,-4.650785923,152.34075927734375,26.741918563842773,131.7820587158203,-18.54672623,298.2844543457031,27.417192459106445,161.91685485839844,-15.70047474,168.7163086,16.947418212890625,84.58728790283203,1.062490463256836,119.94683837890625,16.69956398010254,72.13955688476562,-3.756741285,77.87625885009766,3.8730719089508057,40.85357666015625,-9.060052872,58.624656677246094,5.399942874908447,42.76068115234375,0.10110872983932495,62.98475646972656,-0.02637423,71.70088195800781,-3.079429626,50.402305603027344,2.8976242542266846,31.121618270874023
blues.00001.5.wav,0.3294350206851959,0.10414895415306091,0.093200959,0.001928838,1492.0893089616263,228951.5532141829,2189.6389684531982,151468.94896531187,3682.591834435096,2907020.9206288033,0.037804237,0.000173194,0.000184334,0.00416537,-0.000210435,0.003390791,184.5703125,-223.8473511,5531.172852,124.0325927734375,515.6157836914062,20.93010139465332,115.61397552490234,40.504520416259766,221.75518798828125,-2.709390402,338.92877197265625,28.333189010620117,128.1020050048828,-11.69336224,80.41989899,26.814207077026367,86.50750732421875,-15.44390774,111.1154785,15.186976432800293,110.06451416015625,-15.46773148,102.93328094482422,6.059954643249512,94.35121918,-1.643301845,58.597129821777344,4.835083008,44.42558670043945,-8.982372284,65.88654327392578,3.636934757232666,37.97047043,-1.117380857,64.13955688476562,-0.196971714,45.08042526245117,-0.722147882,28.65566062927246,2.4870240688323975,49.89985656738281
blues.00001.6.wav,0.3436661958694458,0.096097544,0.089782745,0.002173467,1571.420444624755,257630.09470836198,2183.513314874532,158620.66535268663,3832.247596153846,3048530.9756696583,0.051810397,0.00064087,0.000166003,0.003767201,-0.000192381,0.003592068,107.6660156,-219.9898376,6966.422852,122.54570007324219,381.8988037109375,14.562289237976074,309.54632568359375,43.27946853637695,297.8612976074219,2.4774463176727295,273.83917236328125,25.57522964477539,151.7620086669922,-12.69364166,162.03073120117188,24.500778198242188,93.34521484,-14.86262321,133.0015869140625,18.475915908813477,109.3184585571289,-13.28708267,57.70296096801758,4.723536014556885,58.82501220703125,-1.763685107,71.48531341552734,7.235404968261719,36.408042907714844,-8.217870712,45.351951599121094,2.2545266151428223,31.882518768310547,-0.572580516,44.98231506347656,-0.87711972,31.6496582,-3.196097136,60.434364318847656,1.792135477,47.496124267578125
blues.00001.7.wav,0.32773175835609436,0.099648148,0.11063265055418015,0.00330559,1877.638297378158,510311.3706482876,2326.8102638444843,135085.7948,4509.1355543870195,3124113.019916609,0.070601713,0.003136388,0.000220068,0.006645045,-0.000297525,0.003701085,69.83741554054055,-170.4571991,4736.644043,114.43075561523438,652.8091430664062,14.514216423034668,300.07110595703125,32.82727051,134.20382690429688,-8.256227493,223.4985809326172,26.033601760864258,86.72828674316406,-14.01581478,125.0181884765625,26.924095153808594,159.3949737548828,-16.80413818,119.43412017822266,17.889190673828125,89.19467926,-11.07048512,81.53179168701172,3.959326744,85.95206451416016,-4.365441799,67.54555511,7.168212891,81.82714844,-7.254513741,38.55613708496094,2.4920599460601807,50.89160156,-4.773519993,40.69305419921875,1.114042043685913,45.68541336,-1.074144363,63.27428055,-0.478154808,47.17203140258789
blues.00001.8.wav,0.3294280469417572,0.090253703,0.11101270467042923,0.001071953,1665.6002764529064,239973.57154090088,2168.031814104327,107476.13709748864,3973.0416165865386,2468428.144610704,0.059134615,0.000545,0.000159569,0.007322031,-5.87E-05,0.002428911,103.359375,-166.230545,3048.577392578125,124.06825256347656,399.74114990234375,5.621678829193115,197.6886749267578,42.002784729003906,387.1180114746094,-8.929672241,192.53134155273438,22.54095458984375,86.07956696,-16.07038307,88.34198760986328,33.06456756591797,64.47721099853516,-18.37011147,106.92036437988281,13.675871849060059,76.52861022949219,-12.44553089,90.00061035,3.349158763885498,104.88960266113281,-5.327374935,62.53416824,7.797155380249023,65.00284576416016,-8.380069733,45.73264694213867,2.0965683460235596,45.785587310791016,-6.817121983,43.13386154174805,6.5501556396484375,45.45024108886719,6.003541469573975,33.62955856323242,2.775559663772583,59.863948822021484
blues.00001.9.wav,0.2929868698120117,0.082145154,0.094924055,0.003030627,1373.4375530622494,210606.44646215913,1929.3190865924616,165808.59424048514,3187.907902644231,2096863.4985817964,0.047119141,0.000402708,1.9674476789077744e-05,0.005568796,-0.000175605,0.002877444,66.25600961538461,-218.0086517,10085.3623,133.76820373535156,444.65216064453125,4.972542762756348,167.2158660888672,37.680633544921875,127.00540924072266,0.3954037129878998,254.9484100341797,26.334383010864258,105.9431152,-5.369715691,116.08987426757812,24.724075317382812,212.36325073242188,-10.18464947,132.80514526367188,9.639338493347168,67.54167938232422,-5.819674969,67.47289276123047,3.0501646995544434,54.960323333740234,-5.854187012,45.78230285644531,4.7437214851379395,153.7583770751953,-8.163812637,40.63513184,-1.124141932,40.02365493774414,-2.53845787,86.85063934326172,3.124925374984741,32.56719207763672,-0.463292658,20.064491271972656,2.491398811340332,18.163389205932617
blues.00002.0.wav,0.3666137754917145,0.090508975,0.15220575034618378,0.002466956,1676.9781911142377,433761.84784064005,1794.8562360311869,56792.98249987399,3297.5615985576924,1078959.2801608983,0.077986028,0.004531979,1.1503933592393878e-06,0.010506161488592625,-2.08E-06,0.00671485,161.4990234,-114.2937241,3255.780029296875,129.3975372314453,1109.1551513671875,-25.80622101,351.0131530761719,34.96403884887695,215.27574157714844,-17.72755051,309.6955566,27.805011749267578,126.15419006347656,-16.66075706,178.5601043701172,5.090714454650879,206.03736877441406,-13.24516296,70.72964477539062,5.501215458,110.46293640136719,-17.41964531,65.57804870605469,1.9602147340774536,61.28605270385742,-8.868472099,45.92819595336914,-3.890743971,60.22955322265625,-9.505934715,29.79857635498047,3.0214810371398926,36.69660568237305,-7.209031105,44.65246582,-2.819872379,50.686920166015625,-2.062507391,38.493343353271484,-4.214690208,23.373897552490234
blues.00002.1.wav,0.38446110486984253,0.084645137,0.16740481555461884,0.001362161,1337.4485143868758,69939.39650945345,1658.0574494761047,50969.9191,2662.497746394231,475920.75377653335,0.059284856,0.00024323,-1.23E-05,0.012580204755067825,-0.000128341,0.007016678,161.4990234,-104.854248,2786.482177734375,153.0832061767578,181.7723846435547,-22.9850769,356.33123779296875,35.38069534301758,141.29815673828125,-17.69362831,145.22525024414062,24.961715698242188,55.665496826171875,-9.778364182,82.29267120361328,15.729066848754883,62.17383957,-10.3450737,84.03501129,8.054882049560547,42.14390182495117,-11.90211487,48.749874114990234,7.537589073181152,49.661399841308594,-8.233939171,54.299346923828125,-1.108559251,63.43022918701172,-9.467980385,45.706241607666016,3.654360771179199,49.183258056640625,-7.399891853,65.73454284667969,-0.409953535,47.267921447753906,-1.283556938,51.04981231689453,-0.642756462,27.588281631469727
blues.00002.2.wav,0.3790428042411804,0.086580716,0.17623692750930786,0.001924019,1590.8575914559515,153760.84475739524,1779.6450509378353,79475.87907945176,3222.9407677283652,923048.5128,0.074308894,0.000507853,6.770973868697183e-06,0.015579267404973507,-0.000135688,0.007246725,161.4990234,-83.08711243,2493.010742,142.34637451171875,387.1590270996094,-30.51600838,309.24871826171875,35.830570220947266,115.2158203,-20.53476715,135.16156005859375,29.356813430786133,70.37322998046875,-16.26589584,113.9958267211914,12.74981403,96.60746765136719,-13.43964481,60.754493713378906,10.932472229003906,47.48670959472656,-13.20620346,34.80262375,5.126758098602295,32.29661942,-9.080746651,59.89244461,1.1825159788131714,39.88365555,-6.601735592,39.15053939819336,4.553994178771973,29.443851470947266,-8.32930088,44.407554626464844,-3.105309963,40.462623596191406,-4.471606255,46.745086669921875,-1.41684866,35.11894607543945
blues.00002.3.wav,0.3970779478549957,0.080919243,0.1777229905128479,0.001808305,1436.2704242292712,98276.30272766999,1690.1355272904257,55831.18571,2860.768855168269,661406.5555466702,0.065264423,0.000336183,5.00154092151206e-05,0.014479593373835087,3.03647575492505e-05,0.007902857,161.4990234,-88.1908493,3126.786376953125,151.45205688476562,252.33010864257812,-29.35560417,365.78533935546875,36.71537780761719,70.79355621,-18.03777313,136.86538696289062,27.038625717163086,70.10904693603516,-12.60909557,78.75674438476562,15.89809799194336,56.41992950439453,-12.89093399,75.94226074,10.958491325378418,42.18165588378906,-12.83066559,36.30821990966797,8.346250534057617,68.33663177490234,-10.41784286,75.77915192,-0.735013604,48.47815704345703,-9.735797882,44.235687255859375,5.814215660095215,41.46615982055664,-5.423680305,49.576011657714844,2.9425666332244873,28.540143966674805,-0.360661179,54.55407715,-1.046457291,27.857131958007812
blues.00002.4.wav,0.36068329215049744,0.088624448,0.1839025318622589,0.001507251,1540.0997718204605,145972.64646225655,1726.6431893023773,65111.550642753966,3057.4663837139424,766274.6923104193,0.076757813,0.001014047,1.2221448741911445e-05,0.016345039010047913,3.075530912610702e-05,0.008478243,161.4990234,-84.44549561,3195.144775390625,145.1945343017578,372.9493713378906,-32.49907303,295.6722412109375,36.916934967041016,106.20892333984375,-18.7141819,128.53050231933594,27.36281394958496,48.27679443359375,-14.73155403,90.08625030517578,12.05770206451416,57.19496536254883,-13.05260468,75.56315612792969,9.008962631225586,63.24176025390625,-16.87350845,60.013545989990234,3.7911434173583984,48.108577728271484,-8.549181938,62.86067581176758,-3.248631001,61.07415771484375,-11.56833458,31.943716049194336,1.501840353012085,39.77791213989258,-9.87087059,34.86449051,-2.01319766,24.14379883,-4.39990139,32.49510955810547,-3.156466484,38.718265533447266
blues.00002.5.wav,0.36403530836105347,0.088115513,0.15236394107341766,0.001923217,1594.920884959427,260781.77549551937,1730.7467227078714,113020.01024298307,3174.5738807091348,1314053.5388094785,0.073794321,0.000676072,-3.28E-05,0.011721825,-6.61E-05,0.00658839,151.99908088235293,-119.5306473,4859.921387,138.15475463867188,1092.6251220703125,-31.94019318,414.6856384277344,41.25550842285156,256.3463439941406,-15.01960087,207.73390197753906,26.629793167114258,74.42513275146484,-17.99194717,147.9691162109375,7.266447544,162.29383850097656,-15.0028429,97.07974243164062,8.480869293,112.96987915039062,-18.07271957,107.52748107910156,2.447080612182617,85.74172211,-8.333150864,102.41886901855469,-0.547705412,73.00953674316406,-9.099303246,36.981788635253906,4.164388656616211,36.22225570678711,-10.06425762,46.145530700683594,-2.628008604,53.68962097167969,-2.4018085,59.490814208984375,-0.967632234,32.14728927612305
blues.00002.6.wav,0.29958948493003845,0.083030455,0.17079021036624908,0.001916764,1396.794526594345,81945.61737,1517.3119719337642,92242.67995306666,2552.76123,502140.7288299157,0.077644231,0.000477332,2.845331073331181e-05,0.018328181,0.000110227,0.005584577,161.4990234,-104.7724075,3282.053223,155.5308380126953,349.9718017578125,-41.44383621,641.4554443359375,28.03311538696289,111.17666625976562,-13.97769833,90.55374145507812,23.500225067138672,66.57938385009766,-12.34863091,102.37586212158203,9.728488922,80.18606567382812,-11.99046612,68.70336151123047,9.311973571777344,29.802099227905273,-13.44075203,71.93692779541016,4.117262363433838,66.18937683105469,-6.104027271,65.03871918,-2.892196894,70.83914184570312,-11.40543652,28.83537483215332,-0.238240525,49.39651107788086,-11.98658371,41.89244461,-6.356915474,48.57636260986328,-7.920033455,24.51148796081543,-0.412127197,22.51763153076172
blues.00002.7.wav,0.36150774359703064,0.079471119,0.1909429132938385,0.003115632,1549.572758720018,47057.45833121982,1788.9192191081609,45072.25966236217,2927.1905048076924,472683.15059419215,0.078252704,0.000361793,-5.53E-05,0.021045561879873276,-0.000189623,0.00755387,161.4990234,-73.3613739,2513.696289,142.5201416015625,152.72854614257812,-31.50828171,335.7069091796875,27.72355079650879,71.26268005371094,-11.31930065,77.73957061767578,27.421916961669922,46.08482742,-17.38571167,62.7076416,16.57952308654785,45.29121398925781,-14.19296455,34.075767517089844,16.73733139038086,37.055686950683594,-13.29997158,40.40302658081055,12.287210464477539,34.64682388305664,-13.34552383,33.27002716064453,4.4322285652160645,23.49461555480957,-12.96807957,24.60973549,0.7971791625022888,24.282421112060547,-10.58031654,39.13365555,0.8603122234344482,79.19130707,-5.330613136,42.22693634033203,1.075332522392273,22.92732810974121
blues.00002.8.wav,0.3343314826488495,0.081311807,0.19699738919734955,0.00394224,1704.564643264835,75336.46918125027,1880.3136834669174,46849.14532118151,3323.4842623197114,526068.6694295097,0.089948918,0.000970041,-1.68E-05,0.024191234,-9.53E-06,0.008357923,161.4990234,-73.6122818,2919.145508,131.23883056640625,277.3896484,-31.36839867,428.7286682128906,29.746395111083984,93.22640991210938,-11.6760807,89.96819305419922,29.738370895385742,60.89997482299805,-20.08374405,61.50897979736328,15.211739540100098,42.39446258544922,-15.90507984,27.219038009643555,16.116044998168945,29.52745819091797,-14.22802067,32.63533020019531,12.279946327209473,21.876270294189453,-15.19813728,22.071319580078125,2.7806620597839355,22.87577247619629,-13.11590385,33.78925323486328,4.912504673,36.639034271240234,-7.695383549,58.52282715,2.3979151248931885,65.36347198486328,-6.671227455,38.077598571777344,-2.200269222,30.6446476
